[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using Serial
[1.949s][info][metaspace] Reserving compressed class space anywhere
[1.954s][info][gc,metaspace] CDS archive(s) not mapped
[1.954s][info][gc,metaspace] Compressed class space mapped at: 0x0000000031000000-0x00000000f1000000, reserved size: 3221225472
[1.954s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, narrow klass pointer bits 22, max shift 10
[1.954s][info][gc,metaspace] Narrow klass base: 0x0000000031000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 64
Num Objects per Class: 1048576
Cycles: 100
Class association: random
Generate 64 classes...
Loading 64...[2.882s][info][gc,metaspace] GC(0) Metaspace: 21830K(22144K)->21830K(22144K) NonClass: 18048K(18240K)->18048K(18240K) Class: 3781K(3904K)->3781K(3904K)
[2.882s][info][gc          ] GC(0) Pause Full (System.gc()) 426M->2M(5939M) 52.224ms
Creating 1048576 objects per class...
Done; will start GCs... 
[8.594s][info][gc,metaspace] GC(1) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[8.594s][info][gc          ] GC(1) Pause Full (System.gc()) 881M->770M(5939M) 3159.087ms
[10.477s][info][gc,metaspace] GC(2) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[10.477s][info][gc          ] GC(2) Pause Full (System.gc()) 770M->770M(5939M) 1883.180ms
[13.071s][info][gc,metaspace] GC(3) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[13.071s][info][gc          ] GC(3) Pause Full (System.gc()) 770M->770M(5939M) 2593.345ms
[14.953s][info][gc,metaspace] GC(4) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[14.953s][info][gc          ] GC(4) Pause Full (System.gc()) 770M->770M(5939M) 1882.062ms
[16.782s][info][gc,metaspace] GC(5) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[16.782s][info][gc          ] GC(5) Pause Full (System.gc()) 770M->770M(5939M) 1828.844ms
[18.664s][info][gc,metaspace] GC(6) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[18.665s][info][gc          ] GC(6) Pause Full (System.gc()) 770M->770M(5939M) 1882.646ms
[20.544s][info][gc,metaspace] GC(7) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[20.544s][info][gc          ] GC(7) Pause Full (System.gc()) 770M->770M(5939M) 1879.143ms
[22.424s][info][gc,metaspace] GC(8) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[22.424s][info][gc          ] GC(8) Pause Full (System.gc()) 770M->770M(5939M) 1880.550ms
[24.307s][info][gc,metaspace] GC(9) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[24.307s][info][gc          ] GC(9) Pause Full (System.gc()) 770M->770M(5939M) 1882.919ms
[26.187s][info][gc,metaspace] GC(10) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[26.187s][info][gc          ] GC(10) Pause Full (System.gc()) 770M->770M(5939M) 1879.338ms
[28.071s][info][gc,metaspace] GC(11) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[28.071s][info][gc          ] GC(11) Pause Full (System.gc()) 770M->770M(5939M) 1884.355ms
[29.951s][info][gc,metaspace] GC(12) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[29.951s][info][gc          ] GC(12) Pause Full (System.gc()) 770M->770M(5939M) 1879.989ms
[32.067s][info][gc,metaspace] GC(13) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[32.067s][info][gc          ] GC(13) Pause Full (System.gc()) 770M->770M(5939M) 2115.051ms
[33.950s][info][gc,metaspace] GC(14) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[33.950s][info][gc          ] GC(14) Pause Full (System.gc()) 770M->770M(5939M) 1883.368ms
[36.069s][info][gc,metaspace] GC(15) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[36.069s][info][gc          ] GC(15) Pause Full (System.gc()) 770M->770M(5939M) 2118.304ms
[37.951s][info][gc,metaspace] GC(16) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[37.951s][info][gc          ] GC(16) Pause Full (System.gc()) 770M->770M(5939M) 1882.264ms
[40.458s][info][gc,metaspace] GC(17) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[40.458s][info][gc          ] GC(17) Pause Full (System.gc()) 770M->770M(5939M) 2507.237ms
[42.338s][info][gc,metaspace] GC(18) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[42.338s][info][gc          ] GC(18) Pause Full (System.gc()) 770M->770M(5939M) 1879.754ms
[44.220s][info][gc,metaspace] GC(19) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[44.220s][info][gc          ] GC(19) Pause Full (System.gc()) 770M->770M(5939M) 1882.218ms
[46.099s][info][gc,metaspace] GC(20) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[46.099s][info][gc          ] GC(20) Pause Full (System.gc()) 770M->770M(5939M) 1877.998ms
[47.982s][info][gc,metaspace] GC(21) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[47.982s][info][gc          ] GC(21) Pause Full (System.gc()) 770M->770M(5939M) 1883.031ms
[49.809s][info][gc,metaspace] GC(22) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[49.809s][info][gc          ] GC(22) Pause Full (System.gc()) 770M->770M(5939M) 1826.820ms
[51.691s][info][gc,metaspace] GC(23) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[51.692s][info][gc          ] GC(23) Pause Full (System.gc()) 770M->770M(5939M) 1882.692ms
[53.572s][info][gc,metaspace] GC(24) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[53.572s][info][gc          ] GC(24) Pause Full (System.gc()) 770M->770M(5939M) 1880.709ms
[55.450s][info][gc,metaspace] GC(25) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[55.450s][info][gc          ] GC(25) Pause Full (System.gc()) 770M->770M(5939M) 1877.804ms
[57.333s][info][gc,metaspace] GC(26) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[57.333s][info][gc          ] GC(26) Pause Full (System.gc()) 770M->770M(5939M) 1882.886ms
[59.213s][info][gc,metaspace] GC(27) Metaspace: 22041K(22400K)->22041K(22400K) NonClass: 18226K(18432K)->18226K(18432K) Class: 3814K(3968K)->3814K(3968K)
[59.213s][info][gc          ] GC(27) Pause Full (System.gc()) 770M->770M(5939M) 1880.058ms
